method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
SVCBestWeighted;78;683;4322;6930;5631;77
SVCBestWeighted;268;2294;14190;24030;18729;267
SVCBestWeighted;16;134;997;1350;1252;15
SVCBestWeighted;206;1747;10928;18450;14413;205
SVCBestWeighted;190;1729;10230;17010;13443;189
SVCBestWeighted;66;575;3749;5850;4854;65
SVCBestWeighted;229;1976;12282;20520;16158;228
SVCBestWeighted;131;1060;6837;11700;9047;130
SVCBestWeighted;275;2478;14761;24660;19419;274
SVCBestWeighted;93;759;5202;8280;6766;92
SVCBestWeighted;121;1032;6699;10800;8739;120
SVCBestWeighted;99;876;5505;8820;7171;98
SVCBestWeighted;130;1091;7083;11610;9276;129
SVCBestWeighted;218;1843;11660;19530;15349;217
SVCBestWeighted;16;139;1006;1350;1261;15
SVCBestWeighted;241;2093;12900;21600;16980;240
SVCBestWeighted;389;3518;20875;34920;27471;388
SVCBestWeighted;56;468;3224;4950;4159;55
SVCBestWeighted;125;1089;6851;11160;8959;124
SVCBestWeighted;205;1768;11050;18360;14518;204
SVCBestWeighted;195;1674;10443;17460;13741;194
SVCBestWeighted;140;1182;7543;12510;9906;139
SVCBestWeighted;72;568;3923;6390;5130;71
SVCBestWeighted;256;2161;13531;22950;17866;255
SVCBestWeighted;301;2673;16091;27000;21191;300
SVCBestWeighted;197;1643;10277;17640;13609;196
SVCBestWeighted;45;365;2499;3960;3247;44
SVCBestWeighted;56;451;3212;4950;4147;55
SVCBestWeighted;167;1422;9012;14940;11834;166
SVCBestWeighted;312;2673;16580;27990;21867;311
SVCBestWeighted;124;1052;6874;11070;8965;123
