method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
SVCCVBestSlidingWeighted;5;36;556;200;581;4
SVCCVBestSlidingWeighted;249;3123;40050;12400;35288;248
SVCCVBestSlidingWeighted;70;842;11047;3450;9804;69
SVCCVBestSlidingWeighted;99;1179;15529;4900;13816;98
SVCCVBestSlidingWeighted;60;659;9146;2950;8288;59
SVCCVBestSlidingWeighted;36;387;5500;1750;4914;35
SVCCVBestSlidingWeighted;120;1602;19357;5950;17119;119
SVCCVBestSlidingWeighted;16;164;2288;750;2132;15
SVCCVBestSlidingWeighted;61;657;9254;3000;8390;60
SVCCVBestSlidingWeighted;19;200;2778;900;2585;18
SVCCVBestSlidingWeighted;88;1110;14160;4350;12430;87
SVCCVBestSlidingWeighted;160;1974;25803;7950;22677;159
SVCCVBestSlidingWeighted;79;1037;12502;3900;11232;78
SVCCVBestSlidingWeighted;39;460;6019;1900;5431;38
SVCCVBestSlidingWeighted;100;1195;15733;4950;14019;99
SVCCVBestSlidingWeighted;73;861;11354;3600;10139;72
SVCCVBestSlidingWeighted;114;1404;18062;5650;15979;113
SVCCVBestSlidingWeighted;154;1926;24701;7650;21771;153
SVCCVBestSlidingWeighted;127;1561;20216;6300;17929;126
SVCCVBestSlidingWeighted;87;1053;13945;4300;12345;86
SVCCVBestSlidingWeighted;16;184;2350;750;2165;15
SVCCVBestSlidingWeighted;28;326;4259;1350;3866;27
SVCCVBestSlidingWeighted;132;1621;20683;6550;18583;131
SVCCVBestSlidingWeighted;278;3648;45412;13850;39762;277
SVCCVBestSlidingWeighted;188;2369;30270;9350;26652;187
SVCCVBestSlidingWeighted;28;310;4147;1350;3824;27
SVCCVBestSlidingWeighted;30;341;4611;1450;4150;29
SVCCVBestSlidingWeighted;11;96;1479;500;1402;10
SVCCVBestSlidingWeighted;26;305;3943;1250;3604;25
SVCCVBestSlidingWeighted;66;784;10296;3250;9185;65
SVCCVBestSlidingWeighted;49;548;7454;2400;6744;48
SVCCVBestSlidingWeighted;131;1648;20903;6500;18473;130
SVCCVBestSlidingWeighted;82;1000;12854;4050;11543;81
SVCCVBestSlidingWeighted;28;306;4140;1350;3818;27
SVCCVBestSlidingWeighted;18;214;2688;850;2459;17
SVCCVBestSlidingWeighted;43;528;6735;2100;6044;42
SVCCVBestSlidingWeighted;86;1114;13823;4250;12144;85
SVCCVBestSlidingWeighted;7;48;797;300;833;6
SVCCVBestSlidingWeighted;173;2224;27832;8600;24623;172
SVCCVBestSlidingWeighted;7;45;807;300;810;6
SVCCVBestSlidingWeighted;155;1900;24565;7700;21810;154
SVCCVBestSlidingWeighted;60;782;9472;2950;8508;59
SVCCVBestSlidingWeighted;131;1503;20409;6500;18289;130
SVCCVBestSlidingWeighted;44;559;6859;2150;6167;43
SVCCVBestSlidingWeighted;23;257;3425;1100;3125;22
